Symbol,ATM Straddle %,Open,High,Low,Close,Price Chg,Price Chg %,IV Chg,IV Chg %,OI Chg,OI Chg %,PCR Chg,PCR Chg %,Tot CE OI Chg,Tot CE OI Chg %,Tot PE OI Chg,Tot PE OI Chg %,Tot PE-CE OI Chg,Report_Type,Source_File,Exported data,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Price,Price Chg%,Fut OI,Fut OI Chg,Fut OI Chg %,PCR,Strike,Call OI,Call OI Chg,Put OI,Put OI Chg,Dist. From Strike %,Fut Buildup,Sector Name,Adv/ Dec/ Unchg,Price chg (%),Volume chg (%),OI chg (%),Rollover (%),Buildup,Tol CE OI Chg,Tol PE OI Chg,Tol PE-CE OI Chg,Tol PE-CE OI Chg %,Price chg,OI,OI chg,OI Chg (Value),Volume,Volume Chg (%)
OIL,,,,,,-4.15,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_31_7_2026 (1).xlsx,,,,,,,,,,,,,,,,,,453.65,-0.91,11677.0,8.0,0.07,0.63,460.0,393.0,-12.0,0.0,,-1.38,SB,,,,,,,,,,,,,,,,,
SBIN,,,,,,6.7,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_31_7_2026 (1).xlsx,,,,,,,,,,,,,,,,,,1035.5,0.65,107145.0,55.0,0.05,0.99,1050.0,4969.0,18.0,2357.0,3.0,-1.38,LB,,,,,,,,,,,,,,,,,
HINDALCO,,,,,,12.0,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_31_7_2026 (1).xlsx,,,,,,,,,,,,,,,,,,985.9,1.23,74259.0,298.0,0.4,0.79,1000.0,2987.0,91.0,642.0,4.0,-1.41,LB,,,,,,,,,,,,,,,,,
VMM,,,,,,-0.02,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_31_7_2026 (1).xlsx,,,,,,,,,,,,,,,,,,108.44,-0.02,8806.0,12.0,0.14,0.54,110.0,636.0,4.0,0.0,,-1.42,SB,,,,,,,,,,,,,,,,,
CIPLA,,,,,,5.3,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_31_7_2026 (1).xlsx,,,,,,,,,,,,,,,,,,1478.4,0.36,22892.0,19.0,0.08,0.8,1500.0,1854.0,0.0,360.0,0.0,-1.44,LB,,,,,,,,,,,,,,,,,
UNOMINDA,,,,,,3.8,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_31_7_2026 (1).xlsx,,,,,,,,,,,,,,,,,,1182.6,0.32,8025.0,2.0,0.02,0.79,1200.0,882.0,-9.0,0.0,,-1.45,LB,,,,,,,,,,,,,,,,,
MUTHOOTFIN,,,,,,26.3,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_31_7_2026 (1).xlsx,,,,,,,,,,,,,,,,,,3052.4,0.87,26125.0,22.0,0.08,0.6,3100.0,1623.0,-24.0,0.0,,-1.54,LB,,,,,,,,,,,,,,,,,
VEDL,,,,,,-2.1,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_31_7_2026 (1).xlsx,,,,,,,,,,,,,,,,,,265.8,-0.78,43089.0,49.0,0.11,0.55,270.0,3858.0,-36.0,1677.0,-34.0,-1.56,SB,,,,,,,,,,,,,,,,,
ITC,,,,,,-0.75,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_31_7_2026 (1).xlsx,,,,,,,,,,,,,,,,,,285.45,-0.26,90916.0,12.0,0.01,0.72,290.0,7080.0,53.0,3044.0,-5.0,-1.57,SB,,,,,,,,,,,,,,,,,
MARICO,,,,,,-2.2,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_31_7_2026 (1).xlsx,,,,,,,,,,,,,,,,,,885.9,-0.25,12072.0,8.0,0.07,0.67,900.0,586.0,4.0,0.0,,-1.57,SB,,,,,,,,,,,,,,,,,
YESBANK,,,,,,0.03,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_31_7_2026 (1).xlsx,,,,,,,,,,,,,,,,,,22.63,0.13,38412.0,13.0,0.03,0.63,23.0,2060.0,2.0,2223.0,5.0,-1.61,LB,,,,,,,,,,,,,,,,,
BAJAJFINSV,,,,,,52.3,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_31_7_2026 (1).xlsx,,,,,,,,,,,,,,,,,,1966.3,2.73,29311.0,102.0,0.35,1.02,2000.0,1786.0,4.0,413.0,-21.0,-1.69,LB,,,,,,,,,,,,,,,,,
EICHERMOT,,,,,,-4.5,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_31_7_2026 (1).xlsx,,,,,,,,,,,,,,,,,,7865.0,-0.06,41321.0,12.0,0.03,0.77,8000.0,3557.0,-97.0,337.0,0.0,-1.69,SB,,,,,,,,,,,,,,,,,
HINDZINC,,,,,,1.55,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_31_7_2026 (1).xlsx,,,,,,,,,,,,,,,,,,540.65,0.29,23695.0,2.0,0.01,0.69,550.0,2054.0,0.0,0.0,,-1.7,LB,,,,,,,,,,,,,,,,,
FOCIT,,,,,,-105.0,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_31_7_2026 (1).xlsx,,,,,,,,,,,,,,,,,,37350.0,-0.28,15.0,1.0,7.14,0.67,38000.0,84.0,0.0,0.0,,-1.71,SB,,,,,,,,,,,,,,,,,
ZYDUSLIFE,,,,,,7.1,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_31_7_2026 (1).xlsx,,,,,,,,,,,,,,,,,,1128.8,0.63,10876.0,1.0,0.01,0.72,1150.0,187.0,1.0,0.0,,-1.84,LB,,,,,,,,,,,,,,,,,
BHARTIARTL,,,,,,1.2,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_31_7_2026 (1).xlsx,,,,,,,,,,,,,,,,,,1963.0,0.06,118282.0,9.0,0.01,0.77,2000.0,3310.0,-12.0,535.0,7.0,-1.85,LB,,,,,,,,,,,,,,,,,
DMART,,,,,,44.2,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_31_7_2026 (1).xlsx,,,,,,,,,,,,,,,,,,3925.6,1.14,33987.0,62.0,0.18,0.67,4000.0,1896.0,-36.0,0.0,,-1.86,LB,,,,,,,,,,,,,,,,,
NHPC,,,,,,0.14,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_31_7_2026 (1).xlsx,,,,,,,,,,,,,,,,,,78.5,0.18,17109.0,4.0,0.02,0.77,80.0,993.0,5.0,334.0,0.0,-1.88,LB,,,,,,,,,,,,,,,,,
DIXON,,,,,,52.0,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_31_7_2026 (1).xlsx,,,,,,,,,,,,,,,,,,14201.0,0.37,45555.0,33.0,0.07,0.79,14500.0,4206.0,28.0,1717.0,4.0,-2.06,LB,,,,,,,,,,,,,,,,,
NTPC,,,,,,1.65,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_31_7_2026 (1).xlsx,,,,,,,,,,,,,,,,,,347.6,0.48,66380.0,-29.0,-0.04,0.69,355.0,2819.0,-18.0,122.0,3.0,-2.08,SC,,,,,,,,,,,,,,,,,
ADANIGREEN,,,,,,4.2,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_31_7_2026 (1).xlsx,,,,,,,,,,,,,,,,,,1370.6,0.31,43932.0,-9.0,-0.02,0.58,1400.0,4019.0,3.0,0.0,,-2.1,SC,,,,,,,,,,,,,,,,,
GRASIM,,,,,,20.1,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_31_7_2026 (1).xlsx,,,,,,,,,,,,,,,,,,3132.6,0.65,47768.0,-40.0,-0.08,0.67,3200.0,887.0,0.0,0.0,,-2.11,SC,,,,,,,,,,,,,,,,,
KOTAKBANK,,,,,,0.75,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_31_7_2026 (1).xlsx,,,,,,,,,,,,,,,,,,391.4,0.19,89057.0,-7.0,-0.01,0.7,400.0,3205.0,-16.0,0.0,,-2.15,SC,,,,,,,,,,,,,,,,,
PAGEIND,,,,,,70.0,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_31_7_2026 (1).xlsx,,,,,,,,,,,,,,,,,,41045.0,0.17,11998.0,1.0,0.01,0.58,42000.0,706.0,0.0,0.0,,-2.27,LB,,,,,,,,,,,,,,,,,
HAVELLS,,,,,,4.0,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_31_7_2026 (1).xlsx,,,,,,,,,,,,,,,,,,1270.3,0.32,19026.0,53.0,0.28,0.65,1300.0,797.0,59.0,0.0,,-2.28,LB,,,,,,,,,,,,,,,,,
BANKBARODA,,,,,,1.2,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_31_7_2026 (1).xlsx,,,,,,,,,,,,,,,,,,244.25,0.49,44056.0,10.0,0.02,1.01,250.0,3448.0,0.0,1452.0,0.0,-2.3,LB,,,,,,,,,,,,,,,,,
HINDPETRO,,,,,,0.1,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_31_7_2026 (1).xlsx,,,,,,,,,,,,,,,,,,390.75,0.03,21480.0,18.0,0.08,0.79,400.0,1481.0,9.0,678.0,0.0,-2.31,LB,,,,,,,,,,,,,,,,,
IREDA,,,,,,0.36,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_31_7_2026 (1).xlsx,,,,,,,,,,,,,,,,,,117.22,0.31,14446.0,5.0,0.03,1.07,120.0,967.0,0.0,964.0,-7.0,-2.32,LB,,,,,,,,,,,,,,,,,
LICI,,,,,,1.35,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_31_7_2026 (1).xlsx,,,,,,,,,,,,,,,,,,419.0,0.32,13487.0,0.0,0.0,0.64,430.0,1291.0,0.0,0.0,,-2.56,-,,,,,,,,,,,,,,,,,
TIINDIA,,,,,,23.3,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_31_7_2026 (1).xlsx,,,,,,,,,,,,,,,,,,2726.3,0.86,10594.0,8.0,0.08,0.81,2800.0,292.0,10.0,0.0,,-2.63,LB,,,,,,,,,,,,,,,,,
HEROMOTOCO,,,,,,-2.5,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_31_7_2026 (1).xlsx,,,,,,,,,,,,,,,,,,5352.9,-0.05,31739.0,99.0,0.31,0.7,5500.0,2160.0,75.0,320.0,0.0,-2.67,SB,,,,,,,,,,,,,,,,,
TITAN,,,,,,6.2,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_31_7_2026 (1).xlsx,,,,,,,,,,,,,,,,,,4866.4,0.13,32000.0,-10.0,-0.03,0.75,5000.0,1404.0,1.0,0.0,,-2.67,SC,,,,,,,,,,,,,,,,,
GAIL,,,,,,0.54,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_31_7_2026 (1).xlsx,,,,,,,,,,,,,,,,,,175.18,0.31,22400.0,21.0,0.09,0.67,180.0,2044.0,8.0,0.0,,-2.68,LB,,,,,,,,,,,,,,,,,
GLENMARK,,,,,,38.3,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_31_7_2026 (1).xlsx,,,,,,,,,,,,,,,,,,2237.2,1.74,30803.0,9.0,0.03,0.96,2300.0,1076.0,1.0,421.0,0.0,-2.73,LB,,,,,,,,,,,,,,,,,
LUPIN,,,,,,-3.7,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_31_7_2026 (1).xlsx,,,,,,,,,,,,,,,,,,2431.1,-0.15,13707.0,20.0,0.15,0.67,2500.0,1305.0,9.0,0.0,,-2.76,SB,,,,,,,,,,,,,,,,,
RVNL,,,,,,0.08,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_31_7_2026 (1).xlsx,,,,,,,,,,,,,,,,,,223.54,0.04,18158.0,26.0,0.14,0.8,230.0,1475.0,-4.0,356.0,0.0,-2.81,LB,,,,,,,,,,,,,,,,,
SIEMENS,,,,,,58.9,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_31_7_2026 (1).xlsx,,,,,,,,,,,,,,,,,,3693.0,1.62,21001.0,38.0,0.18,0.8,3800.0,951.0,-10.0,0.0,,-2.82,LB,,,,,,,,,,,,,,,,,
GVT&D,,,,,,156.9,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_31_7_2026 (1).xlsx,,,,,,,,,,,,,,,,,,4372.8,3.72,25165.0,255.0,1.02,1.24,4500.0,890.0,-33.0,302.0,0.0,-2.83,LB,,,,,,,,,,,,,,,,,
ALKEM,,,,,,2.0,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_31_7_2026 (1).xlsx,,,,,,,,,,,,,,,,,,5829.0,0.03,11068.0,13.0,0.12,0.29,6000.0,940.0,5.0,0.0,,-2.85,LB,,,,,,,,,,,,,,,,,
SHREECEM,,,,,,-65.0,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_31_7_2026 (1).xlsx,,,,,,,,,,,,,,,,,,26230.0,-0.25,13082.0,29.0,0.22,0.94,27000.0,405.0,0.0,159.0,4.0,-2.85,SB,,,,,,,,,,,,,,,,,
RADICO,,,,,,-17.1,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_31_7_2026 (1).xlsx,,,,,,,,,,,,,,,,,,4367.6,-0.39,5040.0,5.0,0.1,0.69,4500.0,623.0,-2.0,0.0,,-2.94,SB,,,,,,,,,,,,,,,,,
GODREJCP,,,,,,-6.3,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_31_7_2026 (1).xlsx,,,,,,,,,,,,,,,,,,1067.2,-0.59,20816.0,9.0,0.04,0.65,1100.0,413.0,4.0,0.0,,-2.98,SB,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAPITAL GOODS - ELECTRICAL EQUIPMENT,9 / 0 / 0,1.85,-78.93,0.68,3.44,LB,-92.0,55,147,1.27,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CABLES,2 / 0 / 0,1.83,-88.72,-0.23,1.79,SC,-171.0,31,202,3.37,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TOBACCO PRODUCTS,1 / 1 / 0,1.3,-91.63,-0.15,9.35,LB,35.0,65,30,1.13,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CASTINGS, FORGINGS & FASTNERS",1 / 0 / 0,1.29,-79.08,0.19,-,LB,-42.0,-,-,,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AUTOMOBILE,10 / 0 / 0,1.28,-89.44,0.79,5.59,LB,136.0,74,-62,-0.91,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAPITAL GOODS-NON ELECTRICAL EQUIPMENT,2 / 1 / 0,0.99,-89.49,0.1,4.75,LB,-70.0,3,73,1.21,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STOCK/ COMMODITY BROKERS,3 / 0 / 0,0.97,-97.69,-0.02,3.69,SC,-39.0,22,101,0.92,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FINANCE,18 / 2 / 0,0.91,-86.14,0.37,6.85,LB,75.0,25,-49,-0.59,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEEL,4 / 0 / 0,0.84,-85.0,0.27,7.92,LB,81.0,-21,-102,0.1,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NON FERROUS METALS,3 / 1 / 0,0.75,-87.23,0.17,4.32,LB,6.0,7,1,0.21,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AEROSPACE & DEFENCE,6 / 0 / 0,0.73,-93.4,0.25,8.1,LB,103.0,-8,-111,-1.24,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONSUMER DURABLES,8 / 0 / 0,0.72,-97.02,0.08,2.47,LB,66.0,17,-49,-0.3,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AIR TRANSPORT SERVICE,1 / 0 / 0,0.67,-94.29,0.04,6.57,LB,67.0,-118,-185,-0.81,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEXTILES,1 / 0 / 0,0.61,-90.03,-0.08,1.17,SC,-10.0,-2,8,0.15,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RETAIL,3 / 0 / 0,0.57,-93.88,0.1,5.05,LB,-40.0,19,58,0.2,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POWER GENERATION & DISTRIBUTION,8 / 0 / 0,0.54,-93.8,0.01,9.75,SC,-35.0,14,49,0.12,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISCELLANEOUS,2 / 0 / 0,0.51,-97.71,0.08,3.38,LB,-6.0,6,12,0.2,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHARMACEUTICALS,11 / 2 / 0,0.51,-88.87,0.4,5.99,LB,37.0,31,-11,-0.51,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CEMENT,3 / 1 / 0,0.46,-95.0,0.09,5.95,SB,1426.0,883,-543,-2.51,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BANKS,17 / 1 / 0,0.45,-93.43,0.04,7.41,LB,-64.0,9,73,0.23,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TELECOM-SERVICE,2 / 0 / 0,0.42,-96.35,0.03,2.32,LB,-39.0,19,76,0.29,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BANKNIFTY,13 / 1 / 0,0.39,-93.03,0.05,8.5,LB,-78.0,10,88,0.23,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HEALTHCARE,3 / 0 / 0,0.36,-96.1,0.03,8.56,LB,-19.0,1,20,0.18,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AUTO ANCILLARIES,3 / 1 / 0,0.34,-95.7,-0.04,1.27,SC,-9.0,6,15,0.23,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FINANCIAL SERVICES,5 / 1 / 0,0.33,-94.7,0.18,3.9,LB,57.0,10,-47,-0.15,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOTELS & RESTAURANTS,1 / 0 / 0,0.32,-95.78,0.12,18.47,LB,29.0,10,-19,-0.29,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFRASTRUCTURE DEVELOPERS & OPERATORS,2 / 0 / 0,0.27,-95.42,0.08,11.76,LB,-99.0,0,99,0.16,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHEMICALS,2 / 0 / 0,0.24,-97.55,0.08,1.58,LB,31.0,6,-25,-0.22,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSURANCE,4 / 1 / 0,0.2,-97.04,0.08,5.9,LB,9.0,46,37,0.22,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REFINERIES,4 / 0 / 0,0.18,-95.78,0.07,6.64,LB,-98.0,23,121,-0.1,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOGISTICS,2 / 0 / 0,0.17,-98.07,0.02,2.06,LB,-9.0,2,11,0.14,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,READYMADE GARMENTS/ APPARELLS,1 / 0 / 0,0.17,-99.83,0.03,0.88,LB,3.0,-1,-4,-0.13,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PAINTS/VARNISH,1 / 0 / 0,0.16,-97.19,0.09,15.56,LB,135.0,31,-104,-0.28,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MINING & MINERAL PRODUCTS,1 / 0 / 1,0.15,-98.06,-0.03,8.23,SC,4.0,7,3,-0.03,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY,37 / 10 / 2,0.13,-90.44,0.24,10.19,LB,137.0,26,-111,-0.3,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADING,2 / 0 / 0,0.06,-97.1,0.03,2.82,SC,2.0,2,-1,0.09,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GAS DISTRIBUTION,1 / 1 / 0,-0.02,-95.78,0.05,1.2,SB,3.0,4,1,0.03,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REALTY,2 / 4 / 0,-0.03,-97.12,0.05,2.32,SB,13.0,-2,-15,-0.17,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AGRO CHEMICALS,1 / 1 / 0,-0.04,-93.26,0.07,2.45,SB,19.0,9,-11,-0.18,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DIAMOND, GEMS AND JEWELLERY",1 / 1 / 0,-0.04,-96.38,0.35,7.16,LB,60.0,2,-58,-0.23,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PLASTIC PRODUCTS,0 / 2 / 0,-0.17,-98.78,0.04,1.78,SB,8.0,0,-8,-0.13,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FMCG,3 / 6 / 1,-0.19,-97.07,0.09,6.25,SB,49.0,17,-37,-0.36,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MARINE PORT & SERVICES,0 / 1 / 0,-0.25,-95.74,0.36,10.86,SB,639.0,100,-539,-1.15,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ALCOHOLIC BEVERAGES,0 / 2 / 0,-0.3,-97.63,0.24,1.53,SB,19.0,-14,-33,-0.53,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TELECOM EQUIPMENT & INFRA SERVICES,0 / 1 / 0,-0.34,-97.69,-0.04,4.35,LU,27.0,-36,-63,-0.36,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QUICK SERVICE RESTAURANT,0 / 1 / 0,-0.73,-95.77,0.1,4.63,SB,18.0,7,-11,-0.15,,,,,,
